time,state,action,new_state,cost,new_state_val_opt,total_cost_opt
12,"[10, 10, 0]","[(0, 1), (0, 1), (5, 0)]","[10, 5, 5]",2703.5840086034127,-1568.5566180207952,1135.0273905826175
12,"[10, 10, 5]","[(0, 1), (0, 1), (0, 0)]","[10, 5, 5]",2601.0,-1568.5566180207952,1032.4433819792048
12,"[10, 10, 10]","[(5, 0), (0, 1), (0, 1)]","[15, 5, 0]",-764.4159913965872,62.71181148416349,-701.7041799124237
12,"[10, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 5]",-867.0,-1568.5566180207952,-2435.556618020795
12,"[10, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 5, 10]",-867.0,-1621.279465487118,-2488.2794654871177
12,"[10, 15, 0]","[(0, 1), (0, 1), (5, 0)]","[10, 10, 5]",2703.5840086034127,-1568.5566180207952,1135.0273905826175
12,"[10, 15, 5]","[(0, 1), (0, 1), (0, 0)]","[10, 10, 5]",2601.0,-1568.5566180207952,1032.4433819792048
12,"[10, 15, 10]","[(5, 0), (0, 1), (0, 1)]","[15, 10, 0]",-764.4159913965872,62.71181148416349,-701.7041799124237
12,"[10, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 5]",-867.0,-1568.5566180207952,-2435.556618020795
12,"[10, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 10, 10]",-867.0,-1621.279465487118,-2488.2794654871177
12,"[10, 20, 0]","[(0, 1), (0, 1), (5, 0)]","[10, 15, 5]",2703.5840086034127,-1568.5566180207952,1135.0273905826175
12,"[10, 20, 5]","[(0, 1), (0, 1), (0, 0)]","[10, 15, 5]",2601.0,-1568.5566180207952,1032.4433819792048
12,"[10, 20, 10]","[(5, 0), (0, 1), (0, 1)]","[15, 15, 0]",-764.4159913965872,62.71181148416349,-701.7041799124237
12,"[10, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 5]",-867.0,-1568.5566180207952,-2435.556618020795
12,"[10, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[10, 15, 10]",-867.0,-1621.279465487118,-2488.2794654871177
12,"[15, 0, 0]","[(0, 0), (0, 0), (0, 0)]","[15, 0, 0]",4335.0,62.71181148416349,4397.711811484163
12,"[15, 0, 5]","[(0, 1), (0, 0), (0, 0)]","[15, 0, 5]",4335.0,-1671.2881885158365,2663.7118114841633
12,"[15, 0, 10]","[(0, 0), (0, 0), (0, 1)]","[15, 0, 0]",867.0,62.71181148416349,929.7118114841635
12,"[15, 0, 15]","[(0, 1), (0, 0), (0, 1)]","[15, 0, 5]",867.0,-1671.2881885158365,-804.2881885158365
12,"[15, 0, 20]","[(0, 1), (0, 0), (0, 1)]","[15, 0, 10]",867.0,-1724.0110359821592,-857.0110359821592
12,"[15, 5, 0]","[(0, 0), (0, 1), (0, 0)]","[15, 0, 0]",2601.0,62.71181148416349,2663.7118114841633
12,"[15, 5, 5]","[(0, 1), (0, 1), (0, 0)]","[15, 0, 5]",2601.0,-1671.2881885158365,929.7118114841635
12,"[15, 5, 10]","[(0, 0), (0, 1), (0, 1)]","[15, 0, 0]",-867.0,62.71181148416349,-804.2881885158365
12,"[15, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 5]",-867.0,-1671.2881885158365,-2538.2881885158367
12,"[15, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 0, 10]",-867.0,-1724.0110359821592,-2591.0110359821592
12,"[15, 10, 0]","[(0, 0), (0, 1), (0, 0)]","[15, 5, 0]",2601.0,62.71181148416349,2663.7118114841633
12,"[15, 10, 5]","[(0, 1), (0, 1), (0, 0)]","[15, 5, 5]",2601.0,-1671.2881885158365,929.7118114841635
12,"[15, 10, 10]","[(0, 0), (0, 1), (0, 1)]","[15, 5, 0]",-867.0,62.71181148416349,-804.2881885158365
12,"[15, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 5]",-867.0,-1671.2881885158365,-2538.2881885158367
12,"[15, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 5, 10]",-867.0,-1724.0110359821592,-2591.0110359821592
12,"[15, 15, 0]","[(0, 0), (0, 1), (0, 0)]","[15, 10, 0]",2601.0,62.71181148416349,2663.7118114841633
12,"[15, 15, 5]","[(0, 1), (0, 1), (0, 0)]","[15, 10, 5]",2601.0,-1671.2881885158365,929.7118114841635
12,"[15, 15, 10]","[(0, 0), (0, 1), (0, 1)]","[15, 10, 0]",-867.0,62.71181148416349,-804.2881885158365
12,"[15, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 5]",-867.0,-1671.2881885158365,-2538.2881885158367
12,"[15, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 10, 10]",-867.0,-1724.0110359821592,-2591.0110359821592
12,"[15, 20, 0]","[(0, 0), (0, 1), (0, 0)]","[15, 15, 0]",2601.0,62.71181148416349,2663.7118114841633
12,"[15, 20, 5]","[(0, 1), (0, 1), (0, 0)]","[15, 15, 5]",2601.0,-1671.2881885158365,929.7118114841635
12,"[15, 20, 10]","[(0, 0), (0, 1), (0, 1)]","[15, 15, 0]",-867.0,62.71181148416349,-804.2881885158365
12,"[15, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 5]",-867.0,-1671.2881885158365,-2538.2881885158367
12,"[15, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[15, 15, 10]",-867.0,-1724.0110359821592,-2591.0110359821592
12,"[20, 0, 0]","[(0, 0), (0, 0), (0, 0)]","[20, 0, 0]",4335.0,52.72284746632272,4387.7228474663225
12,"[20, 0, 5]","[(0, 1), (0, 0), (0, 0)]","[20, 0, 5]",4335.0,-1681.2771525336773,2653.7228474663225
12,"[20, 0, 10]","[(0, 0), (0, 0), (0, 1)]","[20, 0, 0]",867.0,52.72284746632272,919.7228474663227
12,"[20, 0, 15]","[(0, 1), (0, 0), (0, 1)]","[20, 0, 5]",867.0,-1681.2771525336773,-814.2771525336773
12,"[20, 0, 20]","[(0, 1), (0, 0), (0, 1)]","[20, 0, 10]",867.0,-1734.0,-867.0
12,"[20, 5, 0]","[(0, 0), (0, 1), (0, 0)]","[20, 0, 0]",2601.0,52.72284746632272,2653.7228474663225
12,"[20, 5, 5]","[(0, 1), (0, 1), (0, 0)]","[20, 0, 5]",2601.0,-1681.2771525336773,919.7228474663227
12,"[20, 5, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 0, 0]",-867.0,52.72284746632272,-814.2771525336773
12,"[20, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 5]",-867.0,-1681.2771525336773,-2548.2771525336775
12,"[20, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 10]",-867.0,-1734.0,-2601.0
12,"[20, 10, 0]","[(0, 0), (0, 1), (0, 0)]","[20, 5, 0]",2601.0,52.72284746632272,2653.7228474663225
12,"[20, 10, 5]","[(0, 1), (0, 1), (0, 0)]","[20, 5, 5]",2601.0,-1681.2771525336773,919.7228474663227
12,"[20, 10, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 5, 0]",-867.0,52.72284746632272,-814.2771525336773
12,"[20, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 5]",-867.0,-1681.2771525336773,-2548.2771525336775
12,"[20, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 10]",-867.0,-1734.0,-2601.0
12,"[20, 15, 0]","[(0, 0), (0, 1), (0, 0)]","[20, 10, 0]",2601.0,52.72284746632272,2653.7228474663225
12,"[20, 15, 5]","[(0, 1), (0, 1), (0, 0)]","[20, 10, 5]",2601.0,-1681.2771525336773,919.7228474663227
12,"[20, 15, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 10, 0]",-867.0,52.72284746632272,-814.2771525336773
12,"[20, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 5]",-867.0,-1681.2771525336773,-2548.2771525336775
12,"[20, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 10]",-867.0,-1734.0,-2601.0
12,"[20, 20, 0]","[(0, 0), (0, 1), (0, 0)]","[20, 15, 0]",2601.0,52.72284746632272,2653.7228474663225
12,"[20, 20, 5]","[(0, 1), (0, 1), (0, 0)]","[20, 15, 5]",2601.0,-1681.2771525336773,919.7228474663227
12,"[20, 20, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 15, 0]",-867.0,52.72284746632272,-814.2771525336773
12,"[20, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 5]",-867.0,-1681.2771525336773,-2548.2771525336775
12,"[20, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 10]",-867.0,-1734.0,-2601.0
