time,state,action,new_state,cost,new_state_val,total_cost
12,"[0, 0, 0]","[(10, 0), (10, 0), (10, 0)]","[10, 10, 10]",4950.504051620477,1734.0,6684.504051620477
12,"[0, 0, 0]","[(5, 0), (10, 0), (10, 0)]","[5, 10, 10]",4847.920043017064,3468.0,8315.920043017064
12,"[0, 0, 0]","[(0, 0), (10, 0), (10, 0)]","[0, 10, 10]",4745.336034413652,5202.0,9947.336034413653
12,"[0, 0, 0]","[(0, 1), (10, 0), (10, 0)]","[0, 10, 10]",4745.336034413652,5202.0,9947.336034413653
12,"[0, 0, 0]","[(10, 0), (5, 0), (10, 0)]","[10, 5, 10]",4847.920043017064,1734.0,6581.920043017064
12,"[0, 0, 0]","[(5, 0), (5, 0), (10, 0)]","[5, 5, 10]",4745.336034413652,3468.0,8213.336034413653
12,"[0, 0, 0]","[(0, 0), (5, 0), (10, 0)]","[0, 5, 10]",4642.752025810239,5202.0,9844.752025810238
12,"[0, 0, 0]","[(0, 1), (5, 0), (10, 0)]","[0, 5, 10]",4642.752025810239,5202.0,9844.752025810238
12,"[0, 0, 0]","[(10, 0), (0, 0), (10, 0)]","[10, 0, 10]",4745.336034413652,1734.0,6479.336034413652
12,"[0, 0, 0]","[(5, 0), (0, 0), (10, 0)]","[5, 0, 10]",4642.752025810239,3468.0,8110.752025810239
12,"[0, 0, 0]","[(0, 0), (0, 0), (10, 0)]","[0, 0, 10]",4540.168017206826,5202.0,9742.168017206826
12,"[0, 0, 0]","[(0, 1), (0, 0), (10, 0)]","[0, 0, 10]",4540.168017206826,5202.0,9742.168017206826
12,"[0, 0, 0]","[(10, 0), (0, 1), (10, 0)]","[10, -5, 10]",3011.3360344136518,Inf,Inf
12,"[0, 0, 0]","[(5, 0), (0, 1), (10, 0)]","[5, -5, 10]",2908.7520258102386,Inf,Inf
12,"[0, 0, 0]","[(0, 0), (0, 1), (10, 0)]","[0, -5, 10]",2806.168017206826,Inf,Inf
12,"[0, 0, 0]","[(0, 1), (0, 1), (10, 0)]","[0, -5, 10]",2806.168017206826,Inf,Inf
12,"[0, 0, 0]","[(10, 0), (10, 0), (5, 0)]","[10, 10, 5]",4847.920043017064,3468.0,8315.920043017064
12,"[0, 0, 0]","[(5, 0), (10, 0), (5, 0)]","[5, 10, 5]",4745.336034413651,5202.0,9947.33603441365
12,"[0, 0, 0]","[(0, 0), (10, 0), (5, 0)]","[0, 10, 5]",4642.752025810239,6936.0,11578.752025810238
12,"[0, 0, 0]","[(0, 1), (10, 0), (5, 0)]","[0, 10, 5]",4642.752025810239,6936.0,11578.752025810238
12,"[0, 0, 0]","[(10, 0), (5, 0), (5, 0)]","[10, 5, 5]",4745.336034413651,3468.0,8213.33603441365
12,"[0, 0, 0]","[(5, 0), (5, 0), (5, 0)]","[5, 5, 5]",4642.752025810239,5202.0,9844.752025810238
12,"[0, 0, 0]","[(0, 0), (5, 0), (5, 0)]","[0, 5, 5]",4540.168017206825,6936.0,11476.168017206826
12,"[0, 0, 0]","[(0, 1), (5, 0), (5, 0)]","[0, 5, 5]",4540.168017206825,6936.0,11476.168017206826
12,"[0, 0, 0]","[(10, 0), (0, 0), (5, 0)]","[10, 0, 5]",4642.752025810239,3468.0,8110.752025810239
12,"[0, 0, 0]","[(5, 0), (0, 0), (5, 0)]","[5, 0, 5]",4540.168017206825,5202.0,9742.168017206826
12,"[0, 0, 0]","[(0, 0), (0, 0), (5, 0)]","[0, 0, 5]",4437.584008603413,6936.0,11373.584008603413
12,"[0, 0, 0]","[(0, 1), (0, 0), (5, 0)]","[0, 0, 5]",4437.584008603413,6936.0,11373.584008603413
12,"[0, 0, 0]","[(10, 0), (0, 1), (5, 0)]","[10, -5, 5]",2908.7520258102386,Inf,Inf
12,"[0, 0, 0]","[(5, 0), (0, 1), (5, 0)]","[5, -5, 5]",2806.1680172068254,Inf,Inf
12,"[0, 0, 0]","[(0, 0), (0, 1), (5, 0)]","[0, -5, 5]",2703.5840086034127,Inf,Inf
12,"[0, 0, 0]","[(0, 1), (0, 1), (5, 0)]","[0, -5, 5]",2703.5840086034127,Inf,Inf
12,"[0, 0, 0]","[(10, 0), (10, 0), (0, 0)]","[10, 10, 0]",4745.336034413652,5202.0,9947.336034413653
12,"[0, 0, 0]","[(5, 0), (10, 0), (0, 0)]","[5, 10, 0]",4642.752025810239,6936.0,11578.752025810238
12,"[0, 0, 0]","[(0, 0), (10, 0), (0, 0)]","[0, 10, 0]",4540.168017206826,8670.0,13210.168017206826
12,"[0, 0, 0]","[(0, 1), (10, 0), (0, 0)]","[0, 10, 0]",4540.168017206826,8670.0,13210.168017206826
12,"[0, 0, 0]","[(10, 0), (5, 0), (0, 0)]","[10, 5, 0]",4642.752025810239,5202.0,9844.752025810238
12,"[0, 0, 0]","[(5, 0), (5, 0), (0, 0)]","[5, 5, 0]",4540.168017206826,6936.0,11476.168017206826
12,"[0, 0, 0]","[(0, 0), (5, 0), (0, 0)]","[0, 5, 0]",4437.584008603413,8670.0,13107.584008603413
12,"[0, 0, 0]","[(0, 1), (5, 0), (0, 0)]","[0, 5, 0]",4437.584008603413,8670.0,13107.584008603413
12,"[0, 0, 0]","[(10, 0), (0, 0), (0, 0)]","[10, 0, 0]",4540.168017206825,5202.0,9742.168017206826
12,"[0, 0, 0]","[(5, 0), (0, 0), (0, 0)]","[5, 0, 0]",4437.584008603413,6936.0,11373.584008603413
12,"[0, 0, 0]","[(0, 0), (0, 0), (0, 0)]","[0, 0, 0]",4335.0,8670.0,13005.0
12,"[0, 0, 0]","[(0, 1), (0, 0), (0, 0)]","[0, 0, 0]",4335.0,8670.0,13005.0
12,"[0, 0, 0]","[(10, 0), (0, 1), (0, 0)]","[10, -5, 0]",2806.1680172068254,Inf,Inf
12,"[0, 0, 0]","[(5, 0), (0, 1), (0, 0)]","[5, -5, 0]",2703.5840086034127,Inf,Inf
12,"[0, 0, 0]","[(0, 0), (0, 1), (0, 0)]","[0, -5, 0]",2601.0,Inf,Inf
12,"[0, 0, 0]","[(0, 1), (0, 1), (0, 0)]","[0, -5, 0]",2601.0,Inf,Inf
12,"[0, 0, 0]","[(10, 0), (10, 0), (0, 1)]","[10, 10, -10]",1277.3360344136515,Inf,Inf
12,"[0, 0, 0]","[(5, 0), (10, 0), (0, 1)]","[5, 10, -10]",1174.7520258102386,Inf,Inf
12,"[0, 0, 0]","[(0, 0), (10, 0), (0, 1)]","[0, 10, -10]",1072.1680172068259,Inf,Inf
12,"[0, 0, 0]","[(0, 1), (10, 0), (0, 1)]","[0, 10, -10]",1072.1680172068259,Inf,Inf
12,"[0, 0, 0]","[(10, 0), (5, 0), (0, 1)]","[10, 5, -10]",1174.7520258102386,Inf,Inf
12,"[0, 0, 0]","[(5, 0), (5, 0), (0, 1)]","[5, 5, -10]",1072.1680172068259,Inf,Inf
