time,state,action,new_state,cost,new_state_cost,total_cost
19,"[0, 0, 5]","[(5, 0), (5, 0), (5, 0)]","[5, 5, 10]",501.33415452005,0.0,501.33415452005
19,"[0, 0, 5]","[(0, 1), (5, 0), (5, 0)]","[-5, 5, 10]",-99.1105636533,Inf,Inf
19,"[0, 0, 5]","[(10, 0), (0, 1), (5, 0)]","[10, 0, 10]",501.33415452005,0.0,501.33415452005
19,"[0, 0, 5]","[(5, 0), (0, 1), (5, 0)]","[5, 0, 10]",500.8894363467,0.0,500.8894363467
19,"[0, 0, 5]","[(0, 1), (0, 1), (5, 0)]","[-5, 0, 10]",-99.55528182665,Inf,Inf
19,"[0, 0, 5]","[(10, 0), (10, 0), (0, 1)]","[10, 10, 5]",501.7788726934,0.0,501.7788726934
19,"[0, 0, 5]","[(5, 0), (10, 0), (0, 1)]","[5, 10, 5]",501.33415452005,0.0,501.33415452005
19,"[0, 0, 5]","[(0, 1), (10, 0), (0, 1)]","[-5, 10, 5]",-99.1105636533,Inf,Inf
19,"[0, 0, 5]","[(10, 0), (5, 0), (0, 1)]","[10, 5, 5]",501.33415452005,0.0,501.33415452005
19,"[0, 0, 5]","[(5, 0), (5, 0), (0, 1)]","[5, 5, 5]",500.8894363467,0.0,500.8894363467
19,"[0, 0, 5]","[(0, 1), (5, 0), (0, 1)]","[-5, 5, 5]",-99.55528182665,Inf,Inf
19,"[0, 0, 5]","[(10, 0), (0, 1), (0, 1)]","[10, 0, 5]",500.8894363467,0.0,500.8894363467
19,"[0, 0, 5]","[(5, 0), (0, 1), (0, 1)]","[5, 0, 5]",500.44471817335,0.0,500.44471817335
19,"[0, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[-5, 0, 5]",-100.0,Inf,Inf
19,"[0, 0, 10]","[(10, 0), (10, 0), (10, 0)]","[10, 10, 20]",502.6683090401,0.0,502.6683090401
19,"[0, 0, 10]","[(5, 0), (10, 0), (10, 0)]","[5, 10, 20]",502.22359086675,0.0,502.22359086675
19,"[0, 0, 10]","[(0, 1), (10, 0), (10, 0)]","[-5, 10, 20]",-98.22112730660001,Inf,Inf
19,"[0, 0, 10]","[(10, 0), (5, 0), (10, 0)]","[10, 5, 20]",502.22359086675,0.0,502.22359086675
19,"[0, 0, 10]","[(5, 0), (5, 0), (10, 0)]","[5, 5, 20]",501.7788726934,0.0,501.7788726934
19,"[0, 0, 10]","[(0, 1), (5, 0), (10, 0)]","[-5, 5, 20]",-98.66584547995001,Inf,Inf
19,"[0, 0, 10]","[(10, 0), (0, 1), (10, 0)]","[10, 0, 20]",501.7788726934,0.0,501.7788726934
19,"[0, 0, 10]","[(5, 0), (0, 1), (10, 0)]","[5, 0, 20]",501.33415452005,0.0,501.33415452005
19,"[0, 0, 10]","[(0, 1), (0, 1), (10, 0)]","[-5, 0, 20]",-99.1105636533,Inf,Inf
19,"[0, 0, 10]","[(10, 0), (10, 0), (5, 0)]","[10, 10, 15]",502.22359086675,0.0,502.22359086675
19,"[0, 0, 10]","[(5, 0), (10, 0), (5, 0)]","[5, 10, 15]",501.7788726934,0.0,501.7788726934
19,"[0, 0, 10]","[(0, 1), (10, 0), (5, 0)]","[-5, 10, 15]",-98.66584547995001,Inf,Inf
19,"[0, 0, 10]","[(10, 0), (5, 0), (5, 0)]","[10, 5, 15]",501.7788726934,0.0,501.7788726934
19,"[0, 0, 10]","[(5, 0), (5, 0), (5, 0)]","[5, 5, 15]",501.33415452005,0.0,501.33415452005
19,"[0, 0, 10]","[(0, 1), (5, 0), (5, 0)]","[-5, 5, 15]",-99.1105636533,Inf,Inf
19,"[0, 0, 10]","[(10, 0), (0, 1), (5, 0)]","[10, 0, 15]",501.33415452005,0.0,501.33415452005
19,"[0, 0, 10]","[(5, 0), (0, 1), (5, 0)]","[5, 0, 15]",500.8894363467,0.0,500.8894363467
19,"[0, 0, 10]","[(0, 1), (0, 1), (5, 0)]","[-5, 0, 15]",-99.55528182665,Inf,Inf
19,"[0, 0, 10]","[(10, 0), (10, 0), (0, 1)]","[10, 10, 10]",501.7788726934,0.0,501.7788726934
19,"[0, 0, 10]","[(5, 0), (10, 0), (0, 1)]","[5, 10, 10]",501.33415452005,0.0,501.33415452005
19,"[0, 0, 10]","[(0, 1), (10, 0), (0, 1)]","[-5, 10, 10]",-99.1105636533,Inf,Inf
19,"[0, 0, 10]","[(10, 0), (5, 0), (0, 1)]","[10, 5, 10]",501.33415452005,0.0,501.33415452005
19,"[0, 0, 10]","[(5, 0), (5, 0), (0, 1)]","[5, 5, 10]",500.8894363467,0.0,500.8894363467
19,"[0, 0, 10]","[(0, 1), (5, 0), (0, 1)]","[-5, 5, 10]",-99.55528182665,Inf,Inf
19,"[0, 0, 10]","[(10, 0), (0, 1), (0, 1)]","[10, 0, 10]",500.8894363467,0.0,500.8894363467
19,"[0, 0, 10]","[(5, 0), (0, 1), (0, 1)]","[5, 0, 10]",500.44471817335,0.0,500.44471817335
19,"[0, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[-5, 0, 10]",-100.0,Inf,Inf
19,"[0, 0, 15]","[(10, 0), (10, 0), (10, 0)]","[10, 10, 25]",502.6683090401,Inf,Inf
19,"[0, 0, 15]","[(5, 0), (10, 0), (10, 0)]","[5, 10, 25]",502.22359086675,Inf,Inf
19,"[0, 0, 15]","[(0, 1), (10, 0), (10, 0)]","[-5, 10, 25]",-98.22112730660001,Inf,Inf
19,"[0, 0, 15]","[(10, 0), (5, 0), (10, 0)]","[10, 5, 25]",502.22359086675,Inf,Inf
19,"[0, 0, 15]","[(5, 0), (5, 0), (10, 0)]","[5, 5, 25]",501.7788726934,Inf,Inf
19,"[0, 0, 15]","[(0, 1), (5, 0), (10, 0)]","[-5, 5, 25]",-98.66584547995001,Inf,Inf
19,"[0, 0, 15]","[(10, 0), (0, 1), (10, 0)]","[10, 0, 25]",501.7788726934,Inf,Inf
19,"[0, 0, 15]","[(5, 0), (0, 1), (10, 0)]","[5, 0, 25]",501.33415452005,Inf,Inf
19,"[0, 0, 15]","[(0, 1), (0, 1), (10, 0)]","[-5, 0, 25]",-99.1105636533,Inf,Inf
19,"[0, 0, 15]","[(10, 0), (10, 0), (5, 0)]","[10, 10, 20]",502.22359086675,0.0,502.22359086675
19,"[0, 0, 15]","[(5, 0), (10, 0), (5, 0)]","[5, 10, 20]",501.7788726934,0.0,501.7788726934
19,"[0, 0, 15]","[(0, 1), (10, 0), (5, 0)]","[-5, 10, 20]",-98.66584547995001,Inf,Inf
19,"[0, 0, 15]","[(10, 0), (5, 0), (5, 0)]","[10, 5, 20]",501.7788726934,0.0,501.7788726934
19,"[0, 0, 15]","[(5, 0), (5, 0), (5, 0)]","[5, 5, 20]",501.33415452005,0.0,501.33415452005
19,"[0, 0, 15]","[(0, 1), (5, 0), (5, 0)]","[-5, 5, 20]",-99.1105636533,Inf,Inf
19,"[0, 0, 15]","[(10, 0), (0, 1), (5, 0)]","[10, 0, 20]",501.33415452005,0.0,501.33415452005
19,"[0, 0, 15]","[(5, 0), (0, 1), (5, 0)]","[5, 0, 20]",500.8894363467,0.0,500.8894363467
19,"[0, 0, 15]","[(0, 1), (0, 1), (5, 0)]","[-5, 0, 20]",-99.55528182665,Inf,Inf
19,"[0, 0, 15]","[(10, 0), (10, 0), (0, 1)]","[10, 10, 15]",501.7788726934,0.0,501.7788726934
19,"[0, 0, 15]","[(5, 0), (10, 0), (0, 1)]","[5, 10, 15]",501.33415452005,0.0,501.33415452005
19,"[0, 0, 15]","[(0, 1), (10, 0), (0, 1)]","[-5, 10, 15]",-99.1105636533,Inf,Inf
19,"[0, 0, 15]","[(10, 0), (5, 0), (0, 1)]","[10, 5, 15]",501.33415452005,0.0,501.33415452005
19,"[0, 0, 15]","[(5, 0), (5, 0), (0, 1)]","[5, 5, 15]",500.8894363467,0.0,500.8894363467
19,"[0, 0, 15]","[(0, 1), (5, 0), (0, 1)]","[-5, 5, 15]",-99.55528182665,Inf,Inf
19,"[0, 0, 15]","[(10, 0), (0, 1), (0, 1)]","[10, 0, 15]",500.8894363467,0.0,500.8894363467
19,"[0, 0, 15]","[(5, 0), (0, 1), (0, 1)]","[5, 0, 15]",500.44471817335,0.0,500.44471817335
19,"[0, 0, 15]","[(0, 1), (0, 1), (0, 1)]","[-5, 0, 15]",-100.0,Inf,Inf
19,"[0, 0, 20]","[(10, 0), (10, 0), (10, 0)]","[10, 10, 30]",502.6683090401,Inf,Inf
19,"[0, 0, 20]","[(5, 0), (10, 0), (10, 0)]","[5, 10, 30]",502.22359086675,Inf,Inf
19,"[0, 0, 20]","[(0, 1), (10, 0), (10, 0)]","[-5, 10, 30]",-98.22112730660001,Inf,Inf
19,"[0, 0, 20]","[(10, 0), (5, 0), (10, 0)]","[10, 5, 30]",502.22359086675,Inf,Inf
19,"[0, 0, 20]","[(5, 0), (5, 0), (10, 0)]","[5, 5, 30]",501.7788726934,Inf,Inf
19,"[0, 0, 20]","[(0, 1), (5, 0), (10, 0)]","[-5, 5, 30]",-98.66584547995001,Inf,Inf
19,"[0, 0, 20]","[(10, 0), (0, 1), (10, 0)]","[10, 0, 30]",501.7788726934,Inf,Inf
19,"[0, 0, 20]","[(5, 0), (0, 1), (10, 0)]","[5, 0, 30]",501.33415452005,Inf,Inf
19,"[0, 0, 20]","[(0, 1), (0, 1), (10, 0)]","[-5, 0, 30]",-99.1105636533,Inf,Inf
19,"[0, 0, 20]","[(10, 0), (10, 0), (5, 0)]","[10, 10, 25]",502.22359086675,Inf,Inf
19,"[0, 0, 20]","[(5, 0), (10, 0), (5, 0)]","[5, 10, 25]",501.7788726934,Inf,Inf
19,"[0, 0, 20]","[(0, 1), (10, 0), (5, 0)]","[-5, 10, 25]",-98.66584547995001,Inf,Inf
19,"[0, 0, 20]","[(10, 0), (5, 0), (5, 0)]","[10, 5, 25]",501.7788726934,Inf,Inf
19,"[0, 0, 20]","[(5, 0), (5, 0), (5, 0)]","[5, 5, 25]",501.33415452005,Inf,Inf
19,"[0, 0, 20]","[(0, 1), (5, 0), (5, 0)]","[-5, 5, 25]",-99.1105636533,Inf,Inf
19,"[0, 0, 20]","[(10, 0), (0, 1), (5, 0)]","[10, 0, 25]",501.33415452005,Inf,Inf
19,"[0, 0, 20]","[(5, 0), (0, 1), (5, 0)]","[5, 0, 25]",500.8894363467,Inf,Inf
19,"[0, 0, 20]","[(0, 1), (0, 1), (5, 0)]","[-5, 0, 25]",-99.55528182665,Inf,Inf
19,"[0, 0, 20]","[(10, 0), (10, 0), (0, 1)]","[10, 10, 20]",501.7788726934,0.0,501.7788726934
19,"[0, 0, 20]","[(5, 0), (10, 0), (0, 1)]","[5, 10, 20]",501.33415452005,0.0,501.33415452005
19,"[0, 0, 20]","[(0, 1), (10, 0), (0, 1)]","[-5, 10, 20]",-99.1105636533,Inf,Inf
19,"[0, 0, 20]","[(10, 0), (5, 0), (0, 1)]","[10, 5, 20]",501.33415452005,0.0,501.33415452005
19,"[0, 0, 20]","[(5, 0), (5, 0), (0, 1)]","[5, 5, 20]",500.8894363467,0.0,500.8894363467
19,"[0, 0, 20]","[(0, 1), (5, 0), (0, 1)]","[-5, 5, 20]",-99.55528182665,Inf,Inf
19,"[0, 0, 20]","[(10, 0), (0, 1), (0, 1)]","[10, 0, 20]",500.8894363467,0.0,500.8894363467
19,"[0, 0, 20]","[(5, 0), (0, 1), (0, 1)]","[5, 0, 20]",500.44471817335,0.0,500.44471817335
19,"[0, 0, 20]","[(0, 1), (0, 1), (0, 1)]","[-5, 0, 20]",-100.0,Inf,Inf
19,"[0, 5, 0]","[(10, 0), (10, 0), (10, 0)]","[10, 15, 10]",502.6683090401,0.0,502.6683090401
19,"[0, 5, 0]","[(5, 0), (10, 0), (10, 0)]","[5, 15, 10]",502.22359086675,0.0,502.22359086675
19,"[0, 5, 0]","[(0, 1), (10, 0), (10, 0)]","[-5, 15, 10]",-98.22112730660001,Inf,Inf
19,"[0, 5, 0]","[(10, 0), (5, 0), (10, 0)]","[10, 10, 10]",502.22359086675,0.0,502.22359086675
19,"[0, 5, 0]","[(5, 0), (5, 0), (10, 0)]","[5, 10, 10]",501.7788726934,0.0,501.7788726934
19,"[0, 5, 0]","[(0, 1), (5, 0), (10, 0)]","[-5, 10, 10]",-98.66584547995001,Inf,Inf
19,"[0, 5, 0]","[(10, 0), (0, 1), (10, 0)]","[10, 5, 10]",501.7788726934,0.0,501.7788726934
19,"[0, 5, 0]","[(5, 0), (0, 1), (10, 0)]","[5, 5, 10]",501.33415452005,0.0,501.33415452005
19,"[0, 5, 0]","[(0, 1), (0, 1), (10, 0)]","[-5, 5, 10]",-99.1105636533,Inf,Inf
19,"[0, 5, 0]","[(10, 0), (10, 0), (5, 0)]","[10, 15, 5]",502.22359086675,0.0,502.22359086675
19,"[0, 5, 0]","[(5, 0), (10, 0), (5, 0)]","[5, 15, 5]",501.7788726934,0.0,501.7788726934
19,"[0, 5, 0]","[(0, 1), (10, 0), (5, 0)]","[-5, 15, 5]",-98.66584547995001,Inf,Inf
19,"[0, 5, 0]","[(10, 0), (5, 0), (5, 0)]","[10, 10, 5]",501.7788726934,0.0,501.7788726934
19,"[0, 5, 0]","[(5, 0), (5, 0), (5, 0)]","[5, 10, 5]",501.33415452005,0.0,501.33415452005
19,"[0, 5, 0]","[(0, 1), (5, 0), (5, 0)]","[-5, 10, 5]",-99.1105636533,Inf,Inf
19,"[0, 5, 0]","[(10, 0), (0, 1), (5, 0)]","[10, 5, 5]",501.33415452005,0.0,501.33415452005
19,"[0, 5, 0]","[(5, 0), (0, 1), (5, 0)]","[5, 5, 5]",500.8894363467,0.0,500.8894363467
19,"[0, 5, 0]","[(0, 1), (0, 1), (5, 0)]","[-5, 5, 5]",-99.55528182665,Inf,Inf
19,"[0, 5, 0]","[(10, 0), (10, 0), (0, 1)]","[10, 15, 0]",501.7788726934,0.0,501.7788726934
19,"[0, 5, 0]","[(5, 0), (10, 0), (0, 1)]","[5, 15, 0]",501.33415452005,0.0,501.33415452005
19,"[0, 5, 0]","[(0, 1), (10, 0), (0, 1)]","[-5, 15, 0]",-99.1105636533,Inf,Inf
19,"[0, 5, 0]","[(10, 0), (5, 0), (0, 1)]","[10, 10, 0]",501.33415452005,0.0,501.33415452005
19,"[0, 5, 0]","[(5, 0), (5, 0), (0, 1)]","[5, 10, 0]",500.8894363467,0.0,500.8894363467
19,"[0, 5, 0]","[(0, 1), (5, 0), (0, 1)]","[-5, 10, 0]",-99.55528182665,Inf,Inf
19,"[0, 5, 0]","[(10, 0), (0, 1), (0, 1)]","[10, 5, 0]",500.8894363467,0.0,500.8894363467
19,"[0, 5, 0]","[(5, 0), (0, 1), (0, 1)]","[5, 5, 0]",500.44471817335,0.0,500.44471817335
19,"[0, 5, 0]","[(0, 1), (0, 1), (0, 1)]","[-5, 5, 0]",-100.0,Inf,Inf
19,"[0, 5, 5]","[(10, 0), (10, 0), (10, 0)]","[10, 15, 15]",502.6683090401,0.0,502.6683090401
19,"[0, 5, 5]","[(5, 0), (10, 0), (10, 0)]","[5, 15, 15]",502.22359086675,0.0,502.22359086675
19,"[0, 5, 5]","[(0, 1), (10, 0), (10, 0)]","[-5, 15, 15]",-98.22112730660001,Inf,Inf
19,"[0, 5, 5]","[(10, 0), (5, 0), (10, 0)]","[10, 10, 15]",502.22359086675,0.0,502.22359086675
19,"[0, 5, 5]","[(5, 0), (5, 0), (10, 0)]","[5, 10, 15]",501.7788726934,0.0,501.7788726934
19,"[0, 5, 5]","[(0, 1), (5, 0), (10, 0)]","[-5, 10, 15]",-98.66584547995001,Inf,Inf
19,"[0, 5, 5]","[(10, 0), (0, 1), (10, 0)]","[10, 5, 15]",501.7788726934,0.0,501.7788726934
19,"[0, 5, 5]","[(5, 0), (0, 1), (10, 0)]","[5, 5, 15]",501.33415452005,0.0,501.33415452005
19,"[0, 5, 5]","[(0, 1), (0, 1), (10, 0)]","[-5, 5, 15]",-99.1105636533,Inf,Inf
19,"[0, 5, 5]","[(10, 0), (10, 0), (5, 0)]","[10, 15, 10]",502.22359086675,0.0,502.22359086675
19,"[0, 5, 5]","[(5, 0), (10, 0), (5, 0)]","[5, 15, 10]",501.7788726934,0.0,501.7788726934
19,"[0, 5, 5]","[(0, 1), (10, 0), (5, 0)]","[-5, 15, 10]",-98.66584547995001,Inf,Inf
19,"[0, 5, 5]","[(10, 0), (5, 0), (5, 0)]","[10, 10, 10]",501.7788726934,0.0,501.7788726934
19,"[0, 5, 5]","[(5, 0), (5, 0), (5, 0)]","[5, 10, 10]",501.33415452005,0.0,501.33415452005
19,"[0, 5, 5]","[(0, 1), (5, 0), (5, 0)]","[-5, 10, 10]",-99.1105636533,Inf,Inf
19,"[0, 5, 5]","[(10, 0), (0, 1), (5, 0)]","[10, 5, 10]",501.33415452005,0.0,501.33415452005
19,"[0, 5, 5]","[(5, 0), (0, 1), (5, 0)]","[5, 5, 10]",500.8894363467,0.0,500.8894363467
19,"[0, 5, 5]","[(0, 1), (0, 1), (5, 0)]","[-5, 5, 10]",-99.55528182665,Inf,Inf
19,"[0, 5, 5]","[(10, 0), (10, 0), (0, 1)]","[10, 15, 5]",501.7788726934,0.0,501.7788726934
19,"[0, 5, 5]","[(5, 0), (10, 0), (0, 1)]","[5, 15, 5]",501.33415452005,0.0,501.33415452005
19,"[0, 5, 5]","[(0, 1), (10, 0), (0, 1)]","[-5, 15, 5]",-99.1105636533,Inf,Inf
19,"[0, 5, 5]","[(10, 0), (5, 0), (0, 1)]","[10, 10, 5]",501.33415452005,0.0,501.33415452005
19,"[0, 5, 5]","[(5, 0), (5, 0), (0, 1)]","[5, 10, 5]",500.8894363467,0.0,500.8894363467
19,"[0, 5, 5]","[(0, 1), (5, 0), (0, 1)]","[-5, 10, 5]",-99.55528182665,Inf,Inf
19,"[0, 5, 5]","[(10, 0), (0, 1), (0, 1)]","[10, 5, 5]",500.8894363467,0.0,500.8894363467
19,"[0, 5, 5]","[(5, 0), (0, 1), (0, 1)]","[5, 5, 5]",500.44471817335,0.0,500.44471817335
19,"[0, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[-5, 5, 5]",-100.0,Inf,Inf
19,"[0, 5, 10]","[(10, 0), (10, 0), (10, 0)]","[10, 15, 20]",502.6683090401,0.0,502.6683090401
19,"[0, 5, 10]","[(5, 0), (10, 0), (10, 0)]","[5, 15, 20]",502.22359086675,0.0,502.22359086675
19,"[0, 5, 10]","[(0, 1), (10, 0), (10, 0)]","[-5, 15, 20]",-98.22112730660001,Inf,Inf
19,"[0, 5, 10]","[(10, 0), (5, 0), (10, 0)]","[10, 10, 20]",502.22359086675,0.0,502.22359086675
19,"[0, 5, 10]","[(5, 0), (5, 0), (10, 0)]","[5, 10, 20]",501.7788726934,0.0,501.7788726934
19,"[0, 5, 10]","[(0, 1), (5, 0), (10, 0)]","[-5, 10, 20]",-98.66584547995001,Inf,Inf
19,"[0, 5, 10]","[(10, 0), (0, 1), (10, 0)]","[10, 5, 20]",501.7788726934,0.0,501.7788726934
19,"[0, 5, 10]","[(5, 0), (0, 1), (10, 0)]","[5, 5, 20]",501.33415452005,0.0,501.33415452005
19,"[0, 5, 10]","[(0, 1), (0, 1), (10, 0)]","[-5, 5, 20]",-99.1105636533,Inf,Inf
19,"[0, 5, 10]","[(10, 0), (10, 0), (5, 0)]","[10, 15, 15]",502.22359086675,0.0,502.22359086675
19,"[0, 5, 10]","[(5, 0), (10, 0), (5, 0)]","[5, 15, 15]",501.7788726934,0.0,501.7788726934
19,"[0, 5, 10]","[(0, 1), (10, 0), (5, 0)]","[-5, 15, 15]",-98.66584547995001,Inf,Inf
19,"[0, 5, 10]","[(10, 0), (5, 0), (5, 0)]","[10, 10, 15]",501.7788726934,0.0,501.7788726934
19,"[0, 5, 10]","[(5, 0), (5, 0), (5, 0)]","[5, 10, 15]",501.33415452005,0.0,501.33415452005
19,"[0, 5, 10]","[(0, 1), (5, 0), (5, 0)]","[-5, 10, 15]",-99.1105636533,Inf,Inf
19,"[0, 5, 10]","[(10, 0), (0, 1), (5, 0)]","[10, 5, 15]",501.33415452005,0.0,501.33415452005
19,"[0, 5, 10]","[(5, 0), (0, 1), (5, 0)]","[5, 5, 15]",500.8894363467,0.0,500.8894363467
19,"[0, 5, 10]","[(0, 1), (0, 1), (5, 0)]","[-5, 5, 15]",-99.55528182665,Inf,Inf
19,"[0, 5, 10]","[(10, 0), (10, 0), (0, 1)]","[10, 15, 10]",501.7788726934,0.0,501.7788726934
19,"[0, 5, 10]","[(5, 0), (10, 0), (0, 1)]","[5, 15, 10]",501.33415452005,0.0,501.33415452005
19,"[0, 5, 10]","[(0, 1), (10, 0), (0, 1)]","[-5, 15, 10]",-99.1105636533,Inf,Inf
19,"[0, 5, 10]","[(10, 0), (5, 0), (0, 1)]","[10, 10, 10]",501.33415452005,0.0,501.33415452005
19,"[0, 5, 10]","[(5, 0), (5, 0), (0, 1)]","[5, 10, 10]",500.8894363467,0.0,500.8894363467
19,"[0, 5, 10]","[(0, 1), (5, 0), (0, 1)]","[-5, 10, 10]",-99.55528182665,Inf,Inf
19,"[0, 5, 10]","[(10, 0), (0, 1), (0, 1)]","[10, 5, 10]",500.8894363467,0.0,500.8894363467
19,"[0, 5, 10]","[(5, 0), (0, 1), (0, 1)]","[5, 5, 10]",500.44471817335,0.0,500.44471817335
19,"[0, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[-5, 5, 10]",-100.0,Inf,Inf
19,"[0, 5, 15]","[(10, 0), (10, 0), (10, 0)]","[10, 15, 25]",502.6683090401,Inf,Inf
19,"[0, 5, 15]","[(5, 0), (10, 0), (10, 0)]","[5, 15, 25]",502.22359086675,Inf,Inf
19,"[0, 5, 15]","[(0, 1), (10, 0), (10, 0)]","[-5, 15, 25]",-98.22112730660001,Inf,Inf
19,"[0, 5, 15]","[(10, 0), (5, 0), (10, 0)]","[10, 10, 25]",502.22359086675,Inf,Inf
19,"[0, 5, 15]","[(5, 0), (5, 0), (10, 0)]","[5, 10, 25]",501.7788726934,Inf,Inf
19,"[0, 5, 15]","[(0, 1), (5, 0), (10, 0)]","[-5, 10, 25]",-98.66584547995001,Inf,Inf
19,"[0, 5, 15]","[(10, 0), (0, 1), (10, 0)]","[10, 5, 25]",501.7788726934,Inf,Inf
19,"[0, 5, 15]","[(5, 0), (0, 1), (10, 0)]","[5, 5, 25]",501.33415452005,Inf,Inf
19,"[0, 5, 15]","[(0, 1), (0, 1), (10, 0)]","[-5, 5, 25]",-99.1105636533,Inf,Inf
19,"[0, 5, 15]","[(10, 0), (10, 0), (5, 0)]","[10, 15, 20]",502.22359086675,0.0,502.22359086675
19,"[0, 5, 15]","[(5, 0), (10, 0), (5, 0)]","[5, 15, 20]",501.7788726934,0.0,501.7788726934
