time,state,action,new_state,cost,new_state_val,total_cost
8,"[0, 0, 0]","[(10, 0), (10, 0), (10, 0)]","[10, 10, 10]",2894.3617982919322,5491.0,8385.361798291931
8,"[0, 0, 0]","[(5, 0), (10, 0), (10, 0)]","[5, 10, 10]",2893.634831909944,7225.0,10118.634831909943
8,"[0, 0, 0]","[(0, 0), (10, 0), (10, 0)]","[0, 10, 10]",2892.907865527955,8959.0,11851.907865527955
8,"[0, 0, 0]","[(0, 1), (10, 0), (10, 0)]","[0, 10, 10]",2892.907865527955,8959.0,11851.907865527955
8,"[0, 0, 0]","[(10, 0), (5, 0), (10, 0)]","[10, 5, 10]",2893.6348319099434,7225.0,10118.634831909943
8,"[0, 0, 0]","[(5, 0), (5, 0), (10, 0)]","[5, 5, 10]",2892.907865527955,8959.0,11851.907865527955
8,"[0, 0, 0]","[(0, 0), (5, 0), (10, 0)]","[0, 5, 10]",2892.180899145966,10693.0,13585.180899145966
8,"[0, 0, 0]","[(0, 1), (5, 0), (10, 0)]","[0, 5, 10]",2892.180899145966,10693.0,13585.180899145966
8,"[0, 0, 0]","[(10, 0), (0, 0), (10, 0)]","[10, 0, 10]",2892.9078655279545,8959.0,11851.907865527955
8,"[0, 0, 0]","[(5, 0), (0, 0), (10, 0)]","[5, 0, 10]",2892.180899145966,10693.0,13585.180899145966
8,"[0, 0, 0]","[(0, 0), (0, 0), (10, 0)]","[0, 0, 10]",2891.4539327639773,12427.0,15318.453932763978
8,"[0, 0, 0]","[(0, 1), (0, 0), (10, 0)]","[0, 0, 10]",2891.4539327639773,12427.0,15318.453932763978
8,"[0, 0, 0]","[(10, 0), (0, 1), (10, 0)]","[10, -10, 10]",-575.0921344720455,Inf,Inf
8,"[0, 0, 0]","[(5, 0), (0, 1), (10, 0)]","[5, -10, 10]",-575.8191008540341,Inf,Inf
8,"[0, 0, 0]","[(0, 0), (0, 1), (10, 0)]","[0, -10, 10]",-576.5460672360227,Inf,Inf
8,"[0, 0, 0]","[(0, 1), (0, 1), (10, 0)]","[0, -10, 10]",-576.5460672360227,Inf,Inf
