time,state,action,new_state,cost,new_state_val_opt,total_cost_opt
13,"[0, 0, 0]","[(10, 0), (10, 0), (10, 0)]","[10, 10, 10]",616.3894229702473,265.4660596136415,881.8554825838888
13,"[0, 0, 5]","[(10, 0), (0, 0), (5, 0)]","[10, 0, 10]",308.19471148512366,265.4660596136415,573.6607710987652
13,"[0, 0, 10]","[(10, 0), (0, 0), (5, 0)]","[10, 0, 15]",308.19471148512366,265.4660596136415,573.6607710987652
13,"[0, 0, 15]","[(10, 0), (0, 0), (0, 0)]","[10, 0, 15]",205.46314099008242,265.4660596136415,470.9292006037239
13,"[0, 0, 20]","[(10, 0), (10, 0), (0, 0)]","[10, 10, 20]",410.92628198016484,265.4660596136415,676.3923415938063
13,"[0, 5, 0]","[(10, 0), (10, 0), (10, 0)]","[10, 15, 10]",616.3894229702473,137.72751181574108,754.1169347859884
13,"[0, 5, 5]","[(10, 0), (0, 0), (5, 0)]","[10, 5, 10]",308.19471148512366,265.4660596136415,573.6607710987652
13,"[0, 5, 10]","[(10, 0), (0, 0), (5, 0)]","[10, 5, 15]",308.19471148512366,265.4660596136415,573.6607710987652
13,"[0, 5, 15]","[(10, 0), (0, 0), (0, 0)]","[10, 5, 15]",205.46314099008242,265.4660596136415,470.9292006037239
13,"[0, 5, 20]","[(10, 0), (10, 0), (0, 0)]","[10, 15, 20]",410.92628198016484,137.72751181574108,548.6537937959059
13,"[0, 10, 0]","[(10, 0), (10, 0), (5, 0)]","[10, 20, 5]",513.657852475206,62.71181148416349,576.3696639593695
13,"[0, 10, 5]","[(10, 0), (10, 0), (0, 0)]","[10, 20, 5]",410.92628198016484,62.71181148416349,473.63809346432834
13,"[0, 10, 10]","[(10, 0), (10, 0), (0, 0)]","[10, 20, 10]",410.92628198016484,9.988964017840772,420.9152459980056
13,"[0, 10, 15]","[(10, 0), (10, 0), (0, 0)]","[10, 20, 15]",410.92628198016484,9.988964017840772,420.9152459980056
13,"[0, 10, 20]","[(10, 0), (10, 0), (0, 0)]","[10, 20, 20]",410.92628198016484,9.988964017840772,420.9152459980056
13,"[0, 15, 0]","[(10, 0), (5, 0), (5, 0)]","[10, 20, 5]",410.92628198016484,62.71181148416349,473.63809346432834
13,"[0, 15, 5]","[(10, 0), (5, 0), (0, 0)]","[10, 20, 5]",308.19471148512366,62.71181148416349,370.90652296928715
13,"[0, 15, 10]","[(10, 0), (5, 0), (0, 0)]","[10, 20, 10]",308.19471148512366,9.988964017840772,318.18367550296443
13,"[0, 15, 15]","[(10, 0), (5, 0), (0, 0)]","[10, 20, 15]",308.19471148512366,9.988964017840772,318.18367550296443
13,"[0, 15, 20]","[(10, 0), (5, 0), (0, 0)]","[10, 20, 20]",308.19471148512366,9.988964017840772,318.18367550296443
13,"[0, 20, 0]","[(10, 0), (0, 0), (5, 0)]","[10, 20, 5]",308.19471148512366,62.71181148416349,370.90652296928715
13,"[0, 20, 5]","[(10, 0), (0, 0), (0, 0)]","[10, 20, 5]",205.46314099008242,62.71181148416349,268.1749524742459
13,"[0, 20, 10]","[(10, 0), (0, 0), (0, 0)]","[10, 20, 10]",205.46314099008242,9.988964017840772,215.4521050079232
13,"[0, 20, 15]","[(10, 0), (0, 0), (0, 0)]","[10, 20, 15]",205.46314099008242,9.988964017840772,215.4521050079232
13,"[0, 20, 20]","[(10, 0), (0, 0), (0, 0)]","[10, 20, 20]",205.46314099008242,9.988964017840772,215.4521050079232
13,"[5, 0, 0]","[(10, 0), (0, 0), (0, 0)]","[15, 0, 0]",205.46314099008242,62.71181148416349,268.1749524742459
13,"[5, 0, 5]","[(10, 0), (0, 1), (0, 1)]","[15, 0, 5]",205.46314099008242,-1671.2881885158365,-1465.8250475257541
13,"[5, 0, 10]","[(10, 0), (0, 1), (0, 1)]","[15, 0, 10]",205.46314099008242,-1724.0110359821592,-1518.5478949920769
13,"[5, 0, 15]","[(10, 0), (0, 1), (0, 1)]","[15, 0, 15]",205.46314099008242,-1724.0110359821592,-1518.5478949920769
13,"[5, 0, 20]","[(10, 0), (0, 1), (0, 1)]","[15, 0, 20]",205.46314099008242,-1724.0110359821592,-1518.5478949920769
13,"[5, 5, 0]","[(10, 0), (0, 0), (0, 0)]","[15, 5, 0]",205.46314099008242,62.71181148416349,268.1749524742459
13,"[5, 5, 5]","[(10, 0), (0, 1), (0, 1)]","[15, 5, 5]",205.46314099008242,-1671.2881885158365,-1465.8250475257541
13,"[5, 5, 10]","[(10, 0), (0, 1), (0, 1)]","[15, 5, 10]",205.46314099008242,-1724.0110359821592,-1518.5478949920769
13,"[5, 5, 15]","[(10, 0), (0, 1), (0, 1)]","[15, 5, 15]",205.46314099008242,-1724.0110359821592,-1518.5478949920769
