time,state,action,new_state,cost,new_state_val,total_cost
14,[0],"[(10, 0)]",[10.0],25547.709559580075,0.0,25547.709559580075
14,[0],"[(5, 0)]",[5.0],12773.854779790037,0.0,12773.854779790037
14,[0],"[(0, 1)]",[0.0],0.0,0.0,0.0
14,[5],"[(10, 0)]",[15.0],25547.709559580075,0.0,25547.709559580075
14,[5],"[(5, 0)]",[10.0],12773.854779790037,0.0,12773.854779790037
14,[5],"[(0, 1)]",[5.0],0.0,0.0,0.0
14,[10],"[(10, 0)]",[20.0],25547.709559580075,0.0,25547.709559580075
14,[10],"[(5, 0)]",[15.0],12773.854779790037,0.0,12773.854779790037
14,[10],"[(0, 1)]",[10.0],0.0,0.0,0.0
14,[15],"[(10, 0)]",[25.0],25547.709559580075,Inf,Inf
14,[15],"[(5, 0)]",[20.0],12773.854779790037,0.0,12773.854779790037
14,[15],"[(0, 1)]",[15.0],0.0,0.0,0.0
14,[20],"[(10, 0)]",[30.0],25547.709559580075,Inf,Inf
14,[20],"[(5, 0)]",[25.0],12773.854779790037,Inf,Inf
14,[20],"[(0, 1)]",[20.0],0.0,0.0,0.0
