time,state,action,new_state,cost,new_state_cost,total_cost
9,"[0, 0, 0]","[(10, 0), (10, 0), (10, 0)]","[10, 10, 10]",1.9476676578000003,0.0,1.9476676578000003
9,"[0, 0, 0]","[(5, 0), (10, 0), (10, 0)]","[5, 10, 10]",1.6230563815,0.0,1.6230563815
9,"[0, 0, 0]","[(0, 1), (10, 0), (10, 0)]","[0, 10, 10]",1.2984451052000001,0.0,1.2984451052000001
9,"[0, 0, 0]","[(10, 0), (5, 0), (10, 0)]","[10, 5, 10]",1.6230563815,0.0,1.6230563815
9,"[0, 0, 0]","[(5, 0), (5, 0), (10, 0)]","[5, 5, 10]",1.2984451052000001,0.0,1.2984451052000001
9,"[0, 0, 0]","[(0, 1), (5, 0), (10, 0)]","[0, 5, 10]",0.9738338289000001,0.0,0.9738338289000001
9,"[0, 0, 0]","[(10, 0), (0, 1), (10, 0)]","[10, 0, 10]",1.2984451052000001,0.0,1.2984451052000001
9,"[0, 0, 0]","[(5, 0), (0, 1), (10, 0)]","[5, 0, 10]",0.9738338289000001,0.0,0.9738338289000001
9,"[0, 0, 0]","[(0, 1), (0, 1), (10, 0)]","[0, 0, 10]",0.6492225526000001,0.0,0.6492225526000001
9,"[0, 0, 0]","[(10, 0), (10, 0), (5, 0)]","[10, 10, 5]",1.6230563815,0.0,1.6230563815
9,"[0, 0, 0]","[(5, 0), (10, 0), (5, 0)]","[5, 10, 5]",1.2984451052000001,0.0,1.2984451052000001
9,"[0, 0, 0]","[(0, 1), (10, 0), (5, 0)]","[0, 10, 5]",0.9738338289000001,0.0,0.9738338289000001
9,"[0, 0, 0]","[(10, 0), (5, 0), (5, 0)]","[10, 5, 5]",1.2984451052000001,0.0,1.2984451052000001
9,"[0, 0, 0]","[(5, 0), (5, 0), (5, 0)]","[5, 5, 5]",0.9738338289000001,0.0,0.9738338289000001
9,"[0, 0, 0]","[(0, 1), (5, 0), (5, 0)]","[0, 5, 5]",0.6492225526000001,0.0,0.6492225526000001
9,"[0, 0, 0]","[(10, 0), (0, 1), (5, 0)]","[10, 0, 5]",0.9738338289000001,0.0,0.9738338289000001
9,"[0, 0, 0]","[(5, 0), (0, 1), (5, 0)]","[5, 0, 5]",0.6492225526000001,0.0,0.6492225526000001
9,"[0, 0, 0]","[(0, 1), (0, 1), (5, 0)]","[0, 0, 5]",0.32461127630000003,0.0,0.32461127630000003
9,"[0, 0, 0]","[(10, 0), (10, 0), (0, 1)]","[10, 10, 0]",1.2984451052000001,0.0,1.2984451052000001
9,"[0, 0, 0]","[(5, 0), (10, 0), (0, 1)]","[5, 10, 0]",0.9738338289000001,0.0,0.9738338289000001
9,"[0, 0, 0]","[(0, 1), (10, 0), (0, 1)]","[0, 10, 0]",0.6492225526000001,0.0,0.6492225526000001
9,"[0, 0, 0]","[(10, 0), (5, 0), (0, 1)]","[10, 5, 0]",0.9738338289000001,0.0,0.9738338289000001
9,"[0, 0, 0]","[(5, 0), (5, 0), (0, 1)]","[5, 5, 0]",0.6492225526000001,0.0,0.6492225526000001
9,"[0, 0, 0]","[(0, 1), (5, 0), (0, 1)]","[0, 5, 0]",0.32461127630000003,0.0,0.32461127630000003
9,"[0, 0, 0]","[(10, 0), (0, 1), (0, 1)]","[10, 0, 0]",0.6492225526000001,0.0,0.6492225526000001
9,"[0, 0, 0]","[(5, 0), (0, 1), (0, 1)]","[5, 0, 0]",0.32461127630000003,0.0,0.32461127630000003
