time,state,action,new_state,cost,new_state_val,total_cost
19,[0],"[(10, 0)]",[10.0],257.04710419486565,0.0,257.04710419486565
19,[0],"[(5, 0)]",[5.0],128.52355209743283,0.0,128.52355209743283
19,[0],"[(0, 1)]",[0.0],0.0,0.0,0.0
19,[5],"[(10, 0)]",[15.0],257.04710419486565,0.0,257.04710419486565
19,[5],"[(5, 0)]",[10.0],128.52355209743283,0.0,128.52355209743283
19,[5],"[(0, 1)]",[5.0],0.0,0.0,0.0
19,[10],"[(10, 0)]",[20.0],257.04710419486565,0.0,257.04710419486565
19,[10],"[(5, 0)]",[15.0],128.52355209743283,0.0,128.52355209743283
19,[10],"[(0, 1)]",[10.0],0.0,0.0,0.0
19,[15],"[(10, 0)]",[25.0],257.04710419486565,Inf,Inf
19,[15],"[(5, 0)]",[20.0],128.52355209743283,0.0,128.52355209743283
19,[15],"[(0, 1)]",[15.0],0.0,0.0,0.0
19,[20],"[(10, 0)]",[30.0],257.04710419486565,Inf,Inf
19,[20],"[(5, 0)]",[25.0],128.52355209743283,Inf,Inf
19,[20],"[(0, 1)]",[20.0],0.0,0.0,0.0
