time,state,action,new_state,cost,new_state_cost,total_cost
14,"[0, 0, 0]","[(5, 0), (0, 1), (5, 0)]","[5, 0, 5]",1588.4003791,-100.0,Inf
14,"[0, 0, 5]","[(5, 0), (0, 1), (0, 1)]","[5, 0, 0]",944.20018955,-100.0,Inf
14,"[0, 0, 10]","[(5, 0), (0, 1), (0, 1)]","[5, 0, 5]",944.20018955,-100.0,Inf
14,"[0, 0, 15]","[(5, 0), (0, 1), (0, 1)]","[5, 0, 10]",944.20018955,-100.0,Inf
14,"[0, 0, 20]","[(5, 0), (0, 1), (0, 1)]","[5, 0, 15]",944.20018955,-100.0,Inf
14,"[0, 5, 0]","[(5, 0), (0, 1), (5, 0)]","[5, 5, 5]",1588.4003791,-100.0,Inf
14,"[0, 5, 5]","[(5, 0), (0, 1), (0, 1)]","[5, 5, 0]",944.20018955,-100.0,Inf
14,"[0, 5, 10]","[(5, 0), (0, 1), (0, 1)]","[5, 5, 5]",944.20018955,-100.0,Inf
14,"[0, 5, 15]","[(5, 0), (0, 1), (0, 1)]","[5, 5, 10]",944.20018955,-100.0,Inf
14,"[0, 5, 20]","[(5, 0), (0, 1), (0, 1)]","[5, 5, 15]",944.20018955,-100.0,Inf
14,"[0, 10, 0]","[(5, 0), (0, 1), (5, 0)]","[5, 10, 5]",1588.4003791,-100.0,Inf
14,"[0, 10, 5]","[(5, 0), (0, 1), (0, 1)]","[5, 10, 0]",944.20018955,-100.0,Inf
14,"[0, 10, 10]","[(5, 0), (0, 1), (0, 1)]","[5, 10, 5]",944.20018955,-100.0,Inf
14,"[0, 10, 15]","[(5, 0), (0, 1), (0, 1)]","[5, 10, 10]",944.20018955,-100.0,Inf
14,"[0, 10, 20]","[(5, 0), (0, 1), (0, 1)]","[5, 10, 15]",944.20018955,-100.0,Inf
14,"[0, 15, 0]","[(5, 0), (0, 1), (5, 0)]","[5, 15, 5]",1588.4003791,-100.0,Inf
14,"[0, 15, 5]","[(5, 0), (0, 1), (0, 1)]","[5, 15, 0]",944.20018955,-100.0,Inf
14,"[0, 15, 10]","[(5, 0), (0, 1), (0, 1)]","[5, 15, 5]",944.20018955,-100.0,Inf
14,"[0, 15, 15]","[(5, 0), (0, 1), (0, 1)]","[5, 15, 10]",944.20018955,-100.0,Inf
14,"[0, 15, 20]","[(5, 0), (0, 1), (0, 1)]","[5, 15, 15]",944.20018955,-100.0,Inf
14,"[0, 20, 0]","[(5, 0), (0, 1), (5, 0)]","[5, 20, 5]",1588.4003791,-100.0,Inf
14,"[0, 20, 5]","[(5, 0), (0, 1), (0, 1)]","[5, 20, 0]",944.20018955,-100.0,Inf
14,"[0, 20, 10]","[(5, 0), (0, 1), (0, 1)]","[5, 20, 5]",944.20018955,-100.0,Inf
14,"[0, 20, 15]","[(5, 0), (0, 1), (0, 1)]","[5, 20, 10]",944.20018955,-100.0,Inf
14,"[0, 20, 20]","[(5, 0), (0, 1), (0, 1)]","[5, 20, 15]",944.20018955,-100.0,Inf
14,"[5, 0, 0]","[(5, 0), (0, 1), (5, 0)]","[10, 0, 5]",1588.4003791,-100.0,Inf
14,"[5, 0, 5]","[(5, 0), (0, 1), (0, 1)]","[10, 0, 0]",944.20018955,-100.0,Inf
14,"[5, 0, 10]","[(5, 0), (0, 1), (0, 1)]","[10, 0, 5]",944.20018955,-100.0,Inf
14,"[5, 0, 15]","[(5, 0), (0, 1), (0, 1)]","[10, 0, 10]",944.20018955,-100.0,Inf
14,"[5, 0, 20]","[(5, 0), (0, 1), (0, 1)]","[10, 0, 15]",944.20018955,-100.0,Inf
14,"[5, 5, 0]","[(5, 0), (0, 1), (5, 0)]","[10, 5, 5]",1588.4003791,-100.0,Inf
14,"[5, 5, 5]","[(5, 0), (0, 1), (0, 1)]","[10, 5, 0]",944.20018955,-100.0,Inf
14,"[5, 5, 10]","[(5, 0), (0, 1), (0, 1)]","[10, 5, 5]",944.20018955,-100.0,Inf
14,"[5, 5, 15]","[(5, 0), (0, 1), (0, 1)]","[10, 5, 10]",944.20018955,-100.0,Inf
14,"[5, 5, 20]","[(5, 0), (0, 1), (0, 1)]","[10, 5, 15]",944.20018955,-100.0,Inf
14,"[5, 10, 0]","[(5, 0), (0, 1), (5, 0)]","[10, 10, 5]",1588.4003791,-100.0,Inf
14,"[5, 10, 5]","[(5, 0), (0, 1), (0, 1)]","[10, 10, 0]",944.20018955,-100.0,Inf
14,"[5, 10, 10]","[(5, 0), (0, 1), (0, 1)]","[10, 10, 5]",944.20018955,-100.0,Inf
14,"[5, 10, 15]","[(5, 0), (0, 1), (0, 1)]","[10, 10, 10]",944.20018955,-100.0,Inf
14,"[5, 10, 20]","[(5, 0), (0, 1), (0, 1)]","[10, 10, 15]",944.20018955,-100.0,Inf
14,"[5, 15, 0]","[(5, 0), (0, 1), (5, 0)]","[10, 15, 5]",1588.4003791,-100.0,Inf
14,"[5, 15, 5]","[(5, 0), (0, 1), (0, 1)]","[10, 15, 0]",944.20018955,-100.0,Inf
14,"[5, 15, 10]","[(5, 0), (0, 1), (0, 1)]","[10, 15, 5]",944.20018955,-100.0,Inf
14,"[5, 15, 15]","[(5, 0), (0, 1), (0, 1)]","[10, 15, 10]",944.20018955,-100.0,Inf
14,"[5, 15, 20]","[(5, 0), (0, 1), (0, 1)]","[10, 15, 15]",944.20018955,-100.0,Inf
14,"[5, 20, 0]","[(5, 0), (0, 1), (5, 0)]","[10, 20, 5]",1588.4003791,-100.0,Inf
14,"[5, 20, 5]","[(5, 0), (0, 1), (0, 1)]","[10, 20, 0]",944.20018955,-100.0,Inf
14,"[5, 20, 10]","[(5, 0), (0, 1), (0, 1)]","[10, 20, 5]",944.20018955,-100.0,Inf
14,"[5, 20, 15]","[(5, 0), (0, 1), (0, 1)]","[10, 20, 10]",944.20018955,-100.0,Inf
14,"[5, 20, 20]","[(5, 0), (0, 1), (0, 1)]","[10, 20, 15]",944.20018955,-100.0,Inf
14,"[10, 0, 0]","[(0, 1), (0, 1), (5, 0)]","[0, 0, 5]",344.20018955,-100.0,Inf
14,"[10, 0, 5]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 0]",-300.0,-100.0,-400.0
14,"[10, 0, 10]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 5]",-300.0,-100.0,-400.0
14,"[10, 0, 15]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 10]",-300.0,-100.0,-400.0
14,"[10, 0, 20]","[(0, 1), (0, 1), (0, 1)]","[0, 0, 15]",-300.0,-100.0,-400.0
14,"[10, 5, 0]","[(0, 1), (0, 1), (5, 0)]","[0, 5, 5]",344.20018955,-100.0,Inf
14,"[10, 5, 5]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 0]",-300.0,-100.0,-400.0
14,"[10, 5, 10]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 5]",-300.0,-100.0,-400.0
14,"[10, 5, 15]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 10]",-300.0,-100.0,-400.0
14,"[10, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[0, 5, 15]",-300.0,-100.0,-400.0
14,"[10, 10, 0]","[(0, 1), (0, 1), (5, 0)]","[0, 10, 5]",344.20018955,-100.0,Inf
14,"[10, 10, 5]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 0]",-300.0,-100.0,-400.0
14,"[10, 10, 10]","[(0, 1), (0, 1), (0, 1)]","[0, 10, 5]",-300.0,-100.0,-400.0
