time,state,action,new_state,cost,new_state_cost,total_cost
11,"[0, 0, 0]","[(10, 0), (10, 0), (10, 0)]","[10, 10, 10]",1020.833347387,-300.0,720.833347387
11,"[0, 0, 0]","[(5, 0), (10, 0), (10, 0)]","[5, 10, 10]",1017.3611228225,-300.0,717.3611228225
11,"[0, 0, 0]","[(0, 1), (10, 0), (10, 0)]","[0, 10, 10]",1013.888898258,-300.0,713.888898258
11,"[0, 0, 0]","[(10, 0), (5, 0), (10, 0)]","[10, 5, 10]",1017.3611228225,-300.0,717.3611228225
11,"[0, 0, 0]","[(5, 0), (5, 0), (10, 0)]","[5, 5, 10]",1013.8888982579999,-300.0,713.8888982579999
11,"[0, 0, 0]","[(0, 1), (5, 0), (10, 0)]","[0, 5, 10]",1010.4166736935,-300.0,710.4166736935
11,"[0, 0, 0]","[(10, 0), (0, 1), (10, 0)]","[10, -5, 10]",413.88889825800004,Inf,Inf
11,"[0, 0, 0]","[(5, 0), (0, 1), (10, 0)]","[5, -5, 10]",410.4166736935,Inf,Inf
11,"[0, 0, 0]","[(0, 1), (0, 1), (10, 0)]","[0, -5, 10]",406.944449129,Inf,Inf
11,"[0, 0, 0]","[(10, 0), (10, 0), (5, 0)]","[10, 10, 5]",1017.3611228225,-300.0,717.3611228225
11,"[0, 0, 0]","[(5, 0), (10, 0), (5, 0)]","[5, 10, 5]",1013.8888982579999,-300.0,713.8888982579999
11,"[0, 0, 0]","[(0, 1), (10, 0), (5, 0)]","[0, 10, 5]",1010.4166736935,-300.0,710.4166736935
11,"[0, 0, 0]","[(10, 0), (5, 0), (5, 0)]","[10, 5, 5]",1013.8888982579999,-300.0,713.8888982579999
11,"[0, 0, 0]","[(5, 0), (5, 0), (5, 0)]","[5, 5, 5]",1010.4166736934999,-300.0,710.4166736934999
11,"[0, 0, 0]","[(0, 1), (5, 0), (5, 0)]","[0, 5, 5]",1006.944449129,-300.0,706.944449129
11,"[0, 0, 0]","[(10, 0), (0, 1), (5, 0)]","[10, -5, 5]",410.4166736935,Inf,Inf
11,"[0, 0, 0]","[(5, 0), (0, 1), (5, 0)]","[5, -5, 5]",406.94444912899996,Inf,Inf
11,"[0, 0, 0]","[(0, 1), (0, 1), (5, 0)]","[0, -5, 5]",403.4722245645,Inf,Inf
