time,state,action,new_state,cost,new_state_val,total_cost
10,[0],"[(10, 0)]",[10.0],1393.9442878876564,0.0,1393.9442878876564
10,[0],"[(5, 0)]",[5.0],1274.9721439438283,0.0,1274.9721439438283
10,[0],"[(0, 1)]",[-8.0],-6936.000000000001,Inf,Inf
10,[5],"[(10, 0)]",[15.0],1393.9442878876564,0.0,1393.9442878876564
10,[5],"[(5, 0)]",[10.0],1274.9721439438283,0.0,1274.9721439438283
10,[5],"[(0, 1)]",[-3.0],-6936.000000000001,Inf,Inf
10,[10],"[(10, 0)]",[20.0],1393.9442878876564,0.0,1393.9442878876564
10,[10],"[(5, 0)]",[15.0],1274.9721439438283,0.0,1274.9721439438283
10,[10],"[(0, 1)]",[2.0],-6936.000000000001,0.0,-6936.000000000001
10,[15],"[(10, 0)]",[25.0],1393.9442878876564,Inf,Inf
10,[15],"[(5, 0)]",[20.0],1274.9721439438283,0.0,1274.9721439438283
10,[15],"[(0, 1)]",[7.0],-6936.000000000001,0.0,-6936.000000000001
10,[20],"[(10, 0)]",[30.0],1393.9442878876564,Inf,Inf
10,[20],"[(5, 0)]",[25.0],1274.9721439438283,Inf,Inf
10,[20],"[(0, 1)]",[12.0],-6936.000000000001,0.0,-6936.000000000001
