time,state,action,new_state,cost,new_state_val_opt,total_cost_opt
11,"[20, 0, 0]","[(0, 1), (5, 0), (10, 0)]","[20, 5, 10]",2920.104186976153,-814.2771525336773,2105.8270344424755
11,"[20, 0, 5]","[(0, 1), (5, 0), (5, 0)]","[20, 5, 10]",2910.0694579841015,-814.2771525336773,2095.7923054504245
11,"[20, 0, 10]","[(0, 0), (10, 0), (0, 1)]","[20, 10, 5]",1176.069457984102,919.7228474663227,2095.7923054504245
11,"[20, 0, 15]","[(0, 1), (5, 0), (0, 1)]","[20, 5, 10]",1166.0347289920508,-814.2771525336773,351.7575764583735
11,"[20, 0, 20]","[(0, 1), (0, 0), (0, 1)]","[20, 0, 15]",1156.0,-814.2771525336773,341.7228474663227
11,"[20, 5, 0]","[(0, 0), (0, 1), (10, 0)]","[20, 0, 10]",1176.069457984102,919.7228474663227,2095.7923054504245
11,"[20, 5, 5]","[(0, 1), (0, 1), (10, 0)]","[20, 0, 15]",1176.069457984102,-814.2771525336773,361.7923054504247
11,"[20, 5, 10]","[(0, 1), (0, 1), (5, 0)]","[20, 0, 15]",1166.0347289920508,-814.2771525336773,351.7575764583735
11,"[20, 5, 15]","[(0, 0), (0, 1), (0, 1)]","[20, 0, 10]",-578.0,919.7228474663227,341.7228474663227
11,"[20, 5, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 0, 15]",-578.0,-814.2771525336773,-1392.2771525336773
11,"[20, 10, 0]","[(0, 1), (0, 1), (10, 0)]","[20, 5, 10]",1176.069457984102,-814.2771525336773,361.7923054504247
11,"[20, 10, 5]","[(0, 1), (0, 1), (5, 0)]","[20, 5, 10]",1166.0347289920508,-814.2771525336773,351.7575764583735
11,"[20, 10, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 5, 5]",-578.0,919.7228474663227,341.7228474663227
11,"[20, 10, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 10]",-578.0,-814.2771525336773,-1392.2771525336773
11,"[20, 10, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 5, 15]",-578.0,-2548.2771525336775,-3126.2771525336775
11,"[20, 15, 0]","[(0, 1), (0, 1), (10, 0)]","[20, 10, 10]",1176.069457984102,-814.2771525336773,361.7923054504247
11,"[20, 15, 5]","[(0, 1), (0, 1), (5, 0)]","[20, 10, 10]",1166.0347289920508,-814.2771525336773,351.7575764583735
11,"[20, 15, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 10, 5]",-578.0,919.7228474663227,341.7228474663227
11,"[20, 15, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 10]",-578.0,-814.2771525336773,-1392.2771525336773
11,"[20, 15, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 10, 15]",-578.0,-2548.2771525336775,-3126.2771525336775
11,"[20, 20, 0]","[(0, 1), (0, 1), (10, 0)]","[20, 15, 10]",1176.069457984102,-814.2771525336773,361.7923054504247
11,"[20, 20, 5]","[(0, 1), (0, 1), (5, 0)]","[20, 15, 10]",1166.0347289920508,-814.2771525336773,351.7575764583735
11,"[20, 20, 10]","[(0, 0), (0, 1), (0, 1)]","[20, 15, 5]",-578.0,919.7228474663227,341.7228474663227
11,"[20, 20, 15]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 10]",-578.0,-814.2771525336773,-1392.2771525336773
11,"[20, 20, 20]","[(0, 1), (0, 1), (0, 1)]","[20, 15, 15]",-578.0,-2548.2771525336775,-3126.2771525336775
