time,state,action,new_state,cost,new_state_val,total_cost
11,[0],"[(10, 0)]",[10.0],2873.945798410185,0.0,2873.945798410185
11,[0],"[(5, 0)]",[5.0],1870.4728992050923,0.0,1870.4728992050923
11,[0],"[(0, 1)]",[-6.0],-5202.0,Inf,Inf
11,[5],"[(10, 0)]",[15.0],2873.945798410185,0.0,2873.945798410185
11,[5],"[(5, 0)]",[10.0],1870.4728992050923,0.0,1870.4728992050923
11,[5],"[(0, 1)]",[-1.0],-5202.0,Inf,Inf
11,[10],"[(10, 0)]",[20.0],2873.945798410185,0.0,2873.945798410185
11,[10],"[(5, 0)]",[15.0],1870.4728992050923,0.0,1870.4728992050923
11,[10],"[(0, 1)]",[4.0],-5202.0,0.0,-5202.0
11,[15],"[(10, 0)]",[25.0],2873.945798410185,Inf,Inf
11,[15],"[(5, 0)]",[20.0],1870.4728992050923,0.0,1870.4728992050923
11,[15],"[(0, 1)]",[9.0],-5202.0,0.0,-5202.0
11,[20],"[(10, 0)]",[30.0],2873.945798410185,Inf,Inf
11,[20],"[(5, 0)]",[25.0],1870.4728992050923,Inf,Inf
11,[20],"[(0, 1)]",[14.0],-5202.0,0.0,-5202.0
